Clone,NR.P,PTR,PPA,MS,PROD.AMD,AP,HI,AMD,Porte,RF,CR,DR,DCaule,Ácaro,Nº Hastes,Stand_Final,Branching_Level,Staygreen
BGM-1124,-0.194419776546119,0.94688696958452,0.701864768703521,4.0775032564423,0.427055258214747,0.0121944319802783,3.80971659632912,4.07179613171303,-0.518917155842218,0.186119120182599,2.46965141715024,5.39707945079589,-0.0138862229333705,-0.232705776986793,-0.165699838706438,-0.10970436390864,-0.218168559013192,-0.0129028702038802
BGM-1126,-1.91493468140598,-3.35935231281616,-6.56364165446312,-7.01533573251366,-0.776197203889558,0.00379698620772395,-7.97759220706861,-7.01147526157228,-0.502463322285586,-0.163048577329037,-3.15910992096281,-2.92231805416548,0.0223377057262191,0.512407745230194,0.0957748453317987,0.400179685275474,0.479794168678424,-0.0122425368452893
BGM-1133,-2.11936280092924,-3.86693227363866,-14.6407986370659,-5.70089764667883,-0.878516473287922,-0.169285355424468,-5.02740032172139,-5.69757734660562,-0.339430859867506,-0.163048577329037,-3.88580920672971,-2.66061890900871,-0.226732965912133,0.263888391883856,-0.654860656671685,-0.579329888113833,-0.315520497293945,-0.0122425368452893
BGM-1134,-0.565626430395893,-2.28649070634762,-12.2604711872875,3.41259041558466,-0.434746254066859,-0.187665781084523,2.96013004372119,3.41543905492706,-0.339430859867506,-0.0584850679204412,-3.18349101111219,-1.41786869843825,-0.196770835385746,0.263888391883856,-0.0197075395918143,-0.579329888113833,-0.315520497293945,-0.0122425368452893
BGM-1142,-1.78133850641384,-3.56973415340044,-11.8054054983885,-5.7748270611241,-0.829594185611571,-0.210334972731926,-6.2586392805919,-5.77150293489768,-0.0133659350313475,-0.163048577329037,-2.31909938573678,-3.98762337114326,-0.11497477700272,0.512407745230194,-0.539378271748072,-0.742581483678717,-0.315520497293945,-0.0122425368452893
BGM-1143,-1.44392216926267,-3.47509352672599,-10.0554920763326,-3.73597150155527,-0.800217403782891,0.0390261353894975,-7.1003251001475,-3.73275289454352,-0.502463322285586,-0.163048577329037,-6.15483722334017,-4.33341686193758,-0.313271633410137,0.263888391883856,-0.0197075395918143,0.726682876405243,0.479794168678424,-0.0122425368452893
BGM-1147,-1.23734879358728,-2.57902701273069,-8.24681134352384,-7.65258155890342,-0.688631917782044,-0.0969890144949151,-2.83977171427524,-7.64867940395745,-0.339430859867506,-0.163048577329037,-0.773571969704054,-0.666288210249566,-0.141366001842537,0.263888391883856,-0.539378271748072,-0.742581483678717,0.280965502185332,-0.0122425368452893
BGM-1153,0.216715840195939,-1.5712516113068,-0.590758228940255,0.250428809726858,-0.797466995428539,-0.0910016780677875,-5.72674738076513,0.183631403240462,0.296245156248178,-0.122519457700104,0.09355225135578,-2.33938398071838,-0.0359086135542309,0.188441871992708,0.0616995662312849,-0.0188448521566428,-0.0193398925200999,0.00566511776553514
BGM-1155,NA,NA,-2.97902317478095,NA,NA,-0.187168062007539,NA,NA,-0.355884693424139,-0.335187182167569,NA,NA,-0.159514788248481,-0.170149115250997,0.00129411087967253,-0.455125030498613,-0.416997225506284,-0.0129028702038802
BGM-1159,-2.25412160743707,-3.32024115528362,-3.74087656615073,4.07321069233896,-0.757470962714526,0.0291319408931892,-11.9358880824368,4.07602514184753,1.12786130189521,-0.198328400399763,-3.64224449936929,-6.00232411826856,0.153496177302645,0.0951794704483303,-0.654860656671685,0.400179685275474,1.0762801681577,-0.0122425368452893
BGM-1163,0.582805030646562,1.87978313364783,2.3694602148928,-0.717812520271042,0.288745513789814,0.0543431567728773,4.3325720857305,-0.714363987667417,-0.176398397449427,-0.163048577329037,-0.374218228642097,1.06880192064105,0.0500122247971474,0.263888391883856,0.153516037793605,0.400179685275474,0.479794168678424,-0.0122425368452893
BGM-1164,-0.392733303123149,0.358141228587543,-1.92862344542948,-0.700767316333921,0.0110804730836465,-0.10385363518969,2.84089764896465,-0.706714641278558,0.785342543502417,0.000129948030514442,-1.66264769141068,-3.39916147623122,-0.0370904094211853,0.404524312657043,-0.0576503802831621,-0.241004385196103,-0.218168559013192,-0.0129028702038802
BGM-1167,0.310256132617813,0.172879228824644,-1.44748997461459,1.48236225331055,0.000386648130240362,-0.0287882038529148,1.01285402313428,1.47688574728598,-0.19285223100606,0.350451306967547,-1.72694818543649,-3.70118552135338,-0.220771241822801,-0.163039716831156,0.0820275081578432,-0.241004385196103,-0.218168559013192,-0.0129028702038802
BGM-1168,0.110016853725431,-0.554131018883769,-6.41559655917256,-3.28766005770699,-0.315008672942449,-0.169285355424468,4.40767099403859,-3.28446465266815,-0.0133659350313475,-0.163048577329037,1.67871188162451,1.8071968197653,-0.303451642772065,0.512407745230194,0.211257230255411,0.400179685275474,0.0821368356922396,-0.0122425368452893
BGM-1177,-1.71405789143835,-3.62037352679138,-13.8705259343057,-8.42564858563285,-0.86865750919172,-0.0430730992254181,-4.39866875131458,-8.42218726841995,-0.502463322285586,-0.0584850679204412,-0.644340611571914,-2.40844125328561,-0.239733294427308,-0.233150314808819,-0.0197075395918143,-1.55883946150314,0.0821368356922396,-0.0122425368452893
BGM-1185,-1.30875298194745,-1.40741394354984,-5.57560451690404,-5.92057733949567,-0.522727613888432,0.0592446036155589,0.344872527059244,-5.91724567008904,0.149666527386732,-0.163048577329037,-0.158120322298246,0.0975376317771297,-0.0369170105103246,0.388148068557025,-0.481637079286266,0.563431280840358,0.479794168678424,-0.0122425368452893
BGM-1190,1.32593158219812,2.78389509227934,3.97930496390042,1.60613558490627,0.689293147259932,0.477705627809495,5.65793144864768,1.60907771576364,-0.502463322285586,-0.0584850679204412,1.35456502210873,4.16104997283731,0.224149672418854,0.139628715210687,-0.539378271748072,0.726682876405243,0.678622835171516,-0.0122425368452893
BGM-1191,0.717974217961775,0.994637232466114,2.1592522063151,2.09683192717628,0.281006710521165,0.496086053469551,3.0219619411353,2.09974866246681,-0.339430859867506,-0.163048577329037,0.544197873319274,2.32852000131816,0.150890310442788,0.139628715210687,-0.539378271748072,0.726682876405243,0.479794168678424,-0.0122425368452893
BGM-1196,0.515188358647758,0.0888229725479439,-1.64926048837275,0.875076215630978,-0.0241654869896258,-0.126934198092184,1.72327352643665,0.872667242098215,-0.355884693424139,-0.214305978970837,1.15543166051559,-0.157740508577608,-0.210355834436257,0.0511676665374316,0.126225133313022,-0.250417823491925,-0.416997225506284,-0.0129028702038802
BGM-1200,-0.896650417939764,0.700399190873255,6.99766962537621,3.91992493196272,0.297334713678139,0.342584558281886,-2.88439112507561,3.94508814438749,-0.127057576529153,0.249021882893935,2.71731715824412,3.11516659456494,0.191448091807354,0.00984879103316656,0.556657814850614,0.0952674668506128,0.218961195679438,-0.00172251768350808
BGM-1217,0.281894882349339,0.190790981219291,3.05206174499906,NA,NA,-0.0554199750475635,-4.24156864307908,NA,NA,0.378018851153528,0.355415886889216,2.99779342065543,0.147401702156121,-0.0737998910139615,NA,NA,NA,NA
BGM-1225,-1.90971003921226,-2.32866984443277,-3.88820724640273,-1.98483746718491,-0.474165684363541,-0.187384381583055,-9.10377896050838,-1.96117842989014,1.0141696603974,-0.064668645331853,-3.86006854204527,-1.22866934832315,-0.165307704441667,0.00984879103316656,-0.326118080362648,-0.231235724279156,0.0201325291863457,-0.00172251768350808
BGM-1243,1.126921752756,2.30461078297609,4.26685048945804,0.659917889279853,0.512260210848012,0.204093161184719,9.72704718312194,0.669250487299028,0.633644438796366,0.101342431021431,0.475589659889177,2.90917505274165,0.10440520402187,-0.351196269411789,-0.229729115501127,0.202928291995391,0.415757202909228,0.0251066059218852
BGM-1245,0.852940752822243,2.56900966137321,4.99443534698194,1.28792242172295,0.628933337718065,-0.0541013546214515,4.46348075945665,1.2908810214287,-0.0133659350313475,0.0909059106476218,1.84078531138239,2.06405526724196,0.124778062609735,-0.357409991481988,0.153516037793605,-0.252826696984064,-0.315520497293945,0.0434614270629569
BGM-1248,-0.299547396200845,-2.45584911195519,-1.2631598663653,0.649428804082957,-0.798696206928504,-0.167978926764631,-7.33627945007269,0.564949790892166,0.296245156248178,-0.222743230971131,-2.32841900132063,-1.20898737515868,0.0181040006450655,0.523378758609866,0.292368469343509,-0.65775455529237,-0.416997225506284,-0.0129028702038802
BGM-1253,-1.50440512972136,-2.64160979235431,-4.9879668277428,-3.79046534218829,-0.626956208905289,-0.205764807243111,-9.19005468521451,-3.76490308515112,0.525072273143165,-0.064668645331853,-4.14379136817321,-6.92571681579269,-0.0710692715569947,0.00984879103316656,0.424517421640835,0.0952674668506128,0.41778986217253,-0.00172251768350808
BGM-1259,0.251781043102691,0.21050592694517,4.56463267494542,1.45904366724428,0.0820375136673861,-0.00970693353584906,-2.58892488536701,1.48433424046085,0.851137197979324,-0.064668645331853,-0.308053530569819,3.94483693288363,-0.0045053577432502,0.00984879103316656,1.17515292364432,0.0952674668506121,-0.377524803799839,-0.00172251768350808
BGM-1265,0.809823749474611,-0.1750133839751,0.484582984881847,-0.919414832422188,-0.296021376813499,0.021850901380459,1.55278007999262,-0.931923282759666,-0.681949618260298,0.173680250654551,5.10828955870112,0.532819510587659,0.0844133009199298,0.155647981435768,0.290873201171832,-0.361450072766617,-0.416997225506284,-0.0129028702038802
BGM-1267,1.28780950473269,3.33962507633457,4.42995053272301,0.385943122996274,0.997194053899134,0.0816184392957086,5.02111127566393,0.377148544119189,-0.101503849933507,0.120060048682384,1.99707341236381,3.89381015032886,0.0821787388984323,-0.31957318182552,0.191597701546248,0.281196322337036,-0.431771616621731,-0.021246835775529
BGM-1269,-0.959554055421276,-0.720148758094141,-2.93918149648118,NA,NA,-0.144871379926501,-1.16173013890103,NA,NA,-0.249362205298048,0.0852935039593871,-1.07566560288106,-0.224753624866239,-0.196455775956607,NA,NA,NA,NA
BGM-1272,-0.713128670450811,-0.869411630223991,-1.45449556177157,NA,NA,0.102651685628916,-4.37911694622412,NA,NA,-0.144798695889452,-0.0767799257984935,-3.05447031669899,0.0475279337348276,-0.196455775956607,NA,NA,NA,NA
BGM-1274,-1.21550410576478,-0.296447034665824,-0.345916063987682,NA,NA,0.105715089905592,-2.66157600034183,NA,NA,-0.249362205298048,0.463464840061144,0.854575896493662,0.00289161265268577,-0.0774589255806567,NA,NA,NA,NA
BGM-1282,0.988109940137458,0.539451853671144,-2.88070004729604,-0.848279663091796,0.00144214720742489,0.056181199338883,4.99289498022406,-0.845210506085736,-0.339430859867506,0.0460784414881548,1.67871188162451,2.53623013538244,-0.00210068006625362,0.0153690385375184,0.268998422717217,-0.416078292548949,-0.315520497293945,0.00632545112412612
BGM-1283,-2.57408616237826,-1.46892870621187,-1.03659952074298,NA,NA,-0.0930998476506777,-10.9621941261496,NA,NA,0.378018851153528,-2.45385689558087,-3.70275997456721,0.00847115278795348,0.176323254062899,NA,NA,NA,NA
BGM-1284,NA,NA,-4.04888017674124,-2.38260037009827,NA,-0.060635359953042,NA,-2.50783310956447,0.459277618666258,-0.530671776072904,NA,NA,-0.224868435711384,0.239596743865766,-0.126665195979507,-0.462652186767276,-0.416997225506284,-0.0314708581732957
BGM-1288,0.565106360044625,1.23147449301804,2.36373506643966,NA,NA,-0.0374803738517373,3.51469237410712,NA,NA,0.124669316289711,-0.441792417235887,2.56831863535373,0.36248112688518,-0.0102408600494591,NA,NA,NA,NA
BGM-1290,1.32900011601907,0.958916307935802,2.53651662905676,NA,NA,0.179236792545815,1.84615789363877,NA,NA,0.168891832336336,3.05663971618738,1.03186088415979,0.0140506929232214,-0.196455775956607,NA,NA,NA,NA
BGM-1297,2.61442463646945,1.06891944114459,3.33366907716959,NA,NA,0.105102409050257,0.765758733787522,NA,NA,0.06432832292774,2.7324928566716,-0.278175707868104,0.393459422121429,-0.320715452629775,NA,NA,NA,NA
BGM-1299,-1.34459371943763,-1.31075178708061,-1.38603621032668,NA,NA,-0.0817652518269765,-8.64892267336528,NA,NA,0.06432832292774,-0.617024691658125,-5.90975328637123,-0.0529037886999919,-0.135527566623681,NA,NA,NA,NA
BGM-1309,-0.228007440789976,-1.9449120116769,5.90414672875875,-6.27899116080035,-0.611960129476277,-0.0718690994261721,-6.28251441836173,-6.27564094199488,1.12786130189521,-0.0584850679204412,0.166026537217532,-4.24623711552751,-0.103536719725421,0.139628715210687,-0.135189924515427,0.400179685275474,-0.116691830800853,0.00632545112412612
BGM-1310,-0.217279240992131,-1.04777213404248,-2.28228669825727,3.91756793668169,-0.27323232299599,-0.152287850072877,0.435179934576707,3.83520826190983,-0.518917155842218,0.0407451982754339,-0.283599821149651,0.171189678431445,-0.13711935207548,0.0734055373075934,0.106054288838288,-0.238074080065236,-0.218168559013192,-0.0129028702038802
BGM-1313,NA,NA,NA,NA,NA,-0.171409063066168,NA,NA,-0.681949618260298,-0.263967219981839,NA,NA,-0.14160233824072,0.271517020533406,-0.0141573999497257,-0.558021413833147,-0.218168559013192,-0.0500388461427111
BGM-1315,0.354459390897646,2.2213102998844,1.72233539695141,1.65577134414282,1.04150571463592,0.128323992887002,6.31367264015623,1.63952572725919,0.497126439277302,0.180991108034913,3.53671758575509,-0.424979865365316,0.346203811600485,0.283989849251088,0.253102507932889,0.0462324982614445,0.664933372545162,0.0382385260539092
BGM-1323,-1.57888870412313,-3.07661665970589,-11.6657568213614,3.90273400589208,-0.596190609988389,-0.299786377610864,-2.96957212999441,3.90555727827482,-0.502463322285586,0.359768969713943,-3.07544205794026,-4.33985295059873,-0.192307203277531,-0.481669668155157,-0.481637079286266,-0.0895751014191792,-0.315520497293945,0.0248934390935415
BGM-1324,0.316953757020301,-0.709338105347761,0.373117124194174,NA,NA,0.0658908343088046,-6.2217612770168,NA,NA,-0.249362205298048,3.70493343521894,-3.3657429683108,0.0140506929232214,-0.0721960992834378,NA,NA,NA,NA
BGM-1326,-1.27711045200739,-0.489900820653686,-0.851591273433334,NA,NA,0.038320195818721,-1.8716616563571,NA,NA,0.168891832336336,-0.563000215072154,3.92517528682971,-0.0640628689705275,-0.294022874793559,NA,NA,NA,NA
BGM-1327,0.0421282813857057,-0.174809869887961,-7.43051694424351,5.51898074454956,0.186969505401787,-0.0246926735653624,5.47769827208222,5.52172036947344,-0.176398397449427,0.046078441488155,-0.536291658399989,3.4168040840211,-0.0899505394960445,-0.233150314808819,-0.423895886824459,-0.416078292548949,-0.315520497293945,-0.0122425368452893
BGM-1328,-2.16307516791459,-3.27504300948333,-13.6464874763109,-3.46232043126018,-0.730064765292603,-0.168059993713797,-3.11584629725116,-3.4590901259844,-0.176398397449427,-0.163048577329037,-4.56278675559903,-1.09861517311793,-0.407454270893456,0.0153690385375184,-0.481637079286266,-1.39558786593825,-0.116691830800853,0.00632545112412612
BGM-1332,-1.36943859486089,-1.86191517059342,-3.44028148986304,3.98662639070132,-0.364129767227295,0.0154129815328938,-3.2687099310799,4.01178615104949,0.525072273143165,-0.064668645331853,-2.79317945352413,-5.085580557674,-0.111520937537686,0.00984879103316656,-0.383859272824455,-0.0679841287142719,0.41778986217253,-0.00172251768350808
BGM-1333,3.96752281924526,2.63063005507891,-0.557384060628784,NA,NA,-0.0174337620167814,9.97840063110925,NA,NA,0.0643283229277397,2.84638151558024,1.8309751286445,0.117886074617433,-0.072196099283438,NA,NA,NA,NA
BGM-1336,-1.77674110976027,-0.569165789593842,1.21596292566703,3.40602818495351,0.475308317995916,-0.0121657247103824,-7.1208560020312,3.39951192282191,-0.518917155842218,0.371335601630997,1.39404777300188,-0.871447009801594,0.0745967054068354,0.114951112271138,-0.197328268724167,-0.241004385196103,-0.0193398925200999,-0.0129028702038802
BGM-1338,1.86640567900423,2.22743096670249,17.8740333310852,4.22799782744285,0.689907956710774,0.0972308166463409,-0.827802011942242,4.23080426607646,0.63876391464097,0.150641950896751,1.84078531138239,1.99559868784614,-0.0236377049883871,-0.10889063813565,0.442222000102637,0.563431280840358,-0.315520497293945,0.0434614270629569
BGM-1345,-1.33554237472175,-1.66129939092479,-1.17719475006282,-2.55858196005528,-0.459497295757842,0.00862059711566996,-3.93499010355368,-2.57094474485888,-0.518917155842218,0.126302713582478,-0.690077567279112,-0.154662218133401,-0.0275008835882835,-0.23033307759222,0.187698928559643,-0.10970436390864,-0.218168559013192,0.0242331057349505
BGM-1348,1.14458716433068,2.40219649392612,1.61021540444514,NA,NA,-0.00946891089742396,9.22662623373692,NA,NA,0.168891832336336,1.23453154851352,5.27001904925366,0.442895938589645,0.176323254062899,NA,NA,NA,NA
BGM-1355,-0.706238486989466,-0.869601290798489,2.43067763173092,NA,NA,0.0922361110882179,-9.6716809615022,NA,NA,0.273455341744932,-1.21129393410372,-1.79650753292947,-0.0205424559154389,0.0520635773897306,NA,NA,NA,NA
BGM-1356,-0.551006706654453,-1.00350165639401,-0.355785970484339,NA,NA,0.0138129616053132,-7.01479711399127,NA,NA,0.378018851153528,-2.9941016614405,-0.330249516126472,0.114482415358041,-0.072196099283438,NA,NA,NA,NA
BGM-1361,1.16140653594458,-0.634611838995587,3.80049465466032,NA,NA,0.154729558332407,-9.30374238967945,NA,NA,0.168891832336336,1.38188094202252,0.165914409750999,0.0586870140053633,-0.320715452629775,NA,NA,NA,NA
BGM-1362,1.13696241690587,-0.312324451002287,-1.37448592807407,NA,NA,-0.0986587003912092,0.156984949080027,NA,NA,0.00789552997736719,1.49242754324419,-3.27720442986658,-0.1702670006569,-0.203315878994125,NA,NA,NA,NA
BGM-1367,-2.17715888093769,-1.46488291941507,-0.441990781323435,NA,NA,-0.0757637438334928,-11.1684435746698,NA,NA,0.241443102602056,2.52456120490111,-5.76689158632347,0.18891915828971,-0.119605579006566,NA,NA,NA,NA
BGM-1382,-2.29037272573463,-1.57855251827165,0.723603803830715,NA,NA,-0.073187719852284,-14.0307984303593,NA,NA,0.06432832292774,0.895660652748848,-6.91115017214869,0.203755057522325,-0.166926401103887,NA,NA,NA,NA
BGM-1395,-1.2365799610583,-1.4116512127135,-3.02927064301448,NA,NA,-0.0927935072230099,-7.7768842658835,NA,NA,-0.040235186480856,-3.21019956778437,-4.88817048615653,-0.103119649917402,-0.0222719101760315,NA,NA,NA,NA
BGM-1403,0.827966100503818,1.17398164539452,4.86975978429947,-2.85807118420052,0.155940063132594,0.153878854838647,-1.72169116088525,-2.83255718242049,0.525072273143165,-0.064668645331853,-0.686224866671561,-1.13674761457607,0.167735046232465,0.00984879103316656,-0.557082850209873,0.421770657980382,0.815447195158714,-0.00172251768350808
BGM-1427,-1.53169918177993,-1.20639843010442,-1.92792232930976,NA,NA,-0.234935465660775,-6.09781816394661,NA,NA,0.168891832336336,-2.15035338232662,-4.12028824697011,-0.297845600638247,-0.072196099283438,NA,NA,NA,NA
BGM-1432,0.808772952987131,0.229487352260112,5.7671197112346,3.84954267820615,0.112412786858306,0.0643121605449209,-3.34933414906316,3.83894321461854,-0.681949618260298,NA,-0.687790188605494,1.24736539526948,0.0489658880294383,-0.154101517702642,0.389758832854949,0.413217431189233,-0.218168559013192,0.00566511776553514
BGM-1442,0.421726102308434,0.377887635969224,-3.37855267721504,2.76741747496142,0.050526766675605,-0.0637899301149781,14.4397645800534,2.74957628703601,0.0037255650953628,-0.145826200678594,-2.90329166424717,0.00464216219518156,-0.196666169001687,-0.0540384924539308,-0.207518304042931,-0.195908759509925,-0.221055786955871,0.0036700204963333
BGM-1447,-0.023086991060355,-0.320531980433607,2.21390915632704,3.58822511242466,-0.0730011729955309,0.195657435844043,-0.801446840286218,3.57764274233875,0.622310081084338,0.345457616532707,0.0927372933342214,1.79745574047229,0.179024397034565,0.262633305284993,0.0121885639373405,0.149200351854085,0.179488773972992,0.00566511776553514
BGM-1455,-0.300765217009199,-2.0250303986558,3.85835577043313,-5.1715330723779,-0.805242399815014,-0.0606828102050721,-11.4872557427136,-5.23441638154083,-0.19285223100606,-0.218413395855225,-2.5880196571002,-0.101150837563749,0.181175964006103,0.539305921609252,-0.06854483334083,-0.260022661973519,0.179488773972992,-0.0129028702038802
BGM-1472,-2.44234818255052,-1.81790416328801,-5.15613049403838,NA,NA,-0.160801082165216,-8.22642066328586,NA,NA,-0.249362205298048,-3.1561750911984,-4.32472017882162,-0.309562634922309,-0.152131867421509,NA,NA,NA,NA
BGM-1476,-2.42924457077956,-1.18225743574731,-3.69837529034898,NA,NA,-0.239530572075788,-6.45167840604925,NA,NA,-0.144798695889452,-2.28424140201378,-2.7501164998164,-0.362568266207353,-0.196455775956607,NA,NA,NA,NA
BGM-1479,-0.00172596713903756,-0.791235181993615,-3.47357826982201,-0.334724245332826,-0.268767713468073,-0.162430098904967,0.60617108206228,-0.336965618489375,-0.681949618260298,-0.0423735662801209,-0.106380951965871,1.70108614314218,-0.292382486475743,-0.156870122039818,0.347896214228478,0.0383415396029809,-0.416997225506284,-0.0129028702038802
BGM-1483,-2.0400156767677,-1.4989619049415,-4.64331535223345,NA,NA,-0.193885848353317,-4.98715757115434,NA,NA,-0.249362205298048,-2.05364238430262,-4.85692208716662,-0.140111446267726,0.176323254062899,NA,NA,NA,NA
BGM-1487,-0.0855140181041585,-0.250928496786328,-2.75039328498133,NA,NA,-0.0621594644562505,5.73097202962674,NA,NA,0.06432832292774,-0.941171551173904,0.302827568542661,-0.0584833288352598,-0.203315878994125,NA,NA,NA,NA
BGM-1488,-2.40144847791416,-1.59683971757263,-4.99548201595453,NA,NA,-0.214716997434713,-8.77766117609665,NA,NA,-0.249362205298048,-3.21815530810925,-5.30846766681047,-0.13101735059374,0.00636344074836874,NA,NA,NA,NA
BGM-1496,-0.543877326565828,1.00717091411338,-1.82928654066149,1.59207876781222,0.3873708535105,-0.119010422174979,11.3418336606949,1.50751598548775,-0.355884693424139,0.11398971792216,-0.449941083972283,4.2192263068178,-0.222594856931603,-0.0941983764422164,0.10039179977066,0.342103778870629,-0.218168559013192,-0.0129028702038802
BGM-1499,1.95175110945183,1.20926826627303,-0.968140169298092,NA,NA,-0.132617762819797,10.6082691191967,NA,NA,0.168891832336336,1.86810123129619,3.40151170940007,-0.0304740373562155,-0.166926401103887,NA,NA,NA,NA
BGM-1503,0.46570065880346,0.0415281090894405,0.728433758073758,NA,NA,-0.0805398901163062,-1.39472441786308,NA,NA,0.06432832292774,-0.454951261900233,-0.592373854325891,-0.163378683378294,0.0520635773897306,NA,NA,NA,NA
BGM-1508,-2.28024010299736,-1.40065089939262,-2.17373874796399,NA,NA,-0.159837026930681,-8.8957879766213,NA,NA,0.00789552997736719,-3.04812613802647,-0.0417957243132729,0.107834223154375,-0.152131867421509,NA,NA,NA,NA
BGM-1512,1.43174491057501,-0.182271368818086,-1.84698184352154,NA,NA,-0.0854413369589877,2.97194255593124,NA,NA,-0.040235186480856,1.1117585590927,2.10142179984849,-0.0802435353628039,-0.138667417089699,NA,NA,NA,NA
BGM-1523,0.948621458461863,1.1133000155771,5.58295776835413,NA,NA,0.367329815133719,-1.89699475664456,NA,NA,0.06432832292774,-0.184828878970412,0.471336071670856,0.51620930509732,-0.196455775956607,NA,NA,NA,NA
BGM-1524,1.74241112369978,1.12126575970601,0.572825232243515,NA,NA,0.165757813728441,6.35192320380282,NA,NA,-0.040235186480856,0.949685129334811,1.03829697282094,0.209334597657593,0.0741219728873688,NA,NA,NA,NA
BGM-1527,-2.30050534847191,-1.63127815798207,-2.68571389772666,NA,NA,0.041383600095397,-11.4937205766091,NA,NA,-0.144798695889452,-4.72288491219133,-4.41189992523171,-0.310120588935836,0.0520635773897306,NA,NA,NA,NA
BGM-1534,NA,NA,-1.38035984143339,NA,NA,-0.0953458755062363,NA,NA,-0.0298197685879801,0.0213741163759063,NA,NA,0.183637409262092,0.0980004819873963,-0.0773501468899179,-0.10970436390864,-0.0193398925200999,-0.0129028702038802
BGM-1541,-0.999963404150301,-1.0716136267632,-4.18698967527108,NA,NA,-0.172442018416585,-4.04377202557801,NA,NA,-0.353925714706644,-2.64255479481139,-3.0725831876966,-0.444029552182262,0.0520635773897309,NA,NA,NA,NA
BGM-1544,0.232650335846196,1.00234857949582,0.369967154035666,NA,NA,-0.142420656505161,6.05236891035689,NA,NA,0.0643283229277397,1.48992989519445,3.76310287236266,-0.0863810295115983,0.300582930736068,NA,NA,NA,NA
BGM-1546,1.15471900493798,0.0278725477255918,-3.38920723312655,NA,NA,-0.0690078550131829,11.6773553969864,NA,NA,-0.108878256334977,-2.45385689558088,-2.72096390425777,-0.180318852119958,-0.0102408600494589,NA,NA,NA,NA
BGM-1547,-0.671991095132769,-0.905079452746257,-3.81922876292742,NA,NA,-0.227395915133779,3.66209200837615,NA,NA,-0.225652042647321,-0.273171863490045,-1.47156561988614,-0.267434898133128,0.273541154694641,NA,NA,NA,NA
BGM-1549,-0.703500807404537,1.20021718964699,0.127512995841371,3.38809373921117,0.447513571007417,0.116272511470139,6.98234968782321,3.37179927012359,-0.687035658759352,0.00219400321058061,-0.275128304603235,3.6866134147635,-0.0318550849331827,-0.261422047318442,-0.190301133849513,-0.0525279162880331,-0.221055786955871,0.0209542732751212
BGM-1562,1.22888980337482,0.937295002443041,-2.15420893298125,NA,NA,-0.0897301029463341,12.741876229035,NA,NA,0.168891832336336,1.00370960592078,2.54200132365243,-0.153335511134812,0.300582930736068,NA,NA,NA,NA
BGM-1571,-1.12504598578971,-1.12518280948964,-3.71874895521028,NA,NA,-0.190209763221306,-3.00254593491213,NA,NA,-0.040235186480856,-1.60232439352393,1.96226343349648,-0.0774537652951699,0.0520635773897306,NA,NA,NA,NA
BGM-1573,0.148144262217342,0.128013331060485,-1.32786676139959,NA,NA,-0.200012656906669,4.22466960290596,NA,NA,-0.144798695889452,-0.56300021507216,0.993829451162103,-0.142176430864276,0.176323254062899,NA,NA,NA,NA
BGM-1574,-1.54136343083365,-1.2864513588493,-2.65330828729141,NA,NA,-0.118219762719421,-9.12844921289689,NA,NA,-0.144798695889452,-5.22337187380048,-1.12228900098834,-0.259346773704899,0.300582930736068,NA,NA,NA,NA
BGM-1580,-0.223317687331063,-0.312947504647141,1.5887956073673,NA,NA,-0.0296873791234852,-4.35814804744933,NA,NA,-0.040235186480856,-1.21129393410373,-2.37692571037103,0.0664983701947384,0.0520635773897306,NA,NA,NA,NA
BGM-1582,-1.29456953686813,-0.85953517433757,-2.37104359773431,NA,NA,-0.212878954868708,0.977073775851852,NA,NA,-0.249362205298048,-0.635214413283895,-0.291637410881293,-0.348619415869183,-0.0721960992834378,NA,NA,NA,NA
BGM-1583,1.96123318273876,1.74520544638692,5.38539864269542,2.43159133909815,0.623187610962553,0.0861103269803934,0.0795371065105605,3.05827624258133,-0.489675309086577,0.00770654911194777,-0.862006097876024,-2.18056660576028,0.0522997895517395,0.260497265846222,0.62829020482569,0.2437533273604,-0.221055786955871,0.0036700204963333
BGM-1613,0.499340966291204,-0.397536120873207,1.05792063665359,NA,NA,0.157792962609083,-4.70919596072894,NA,NA,-0.0402351864808562,-1.5354407936195,1.44143016259639,-0.114278730187937,-0.0102408600494591,NA,NA,NA,NA
BGM-1623,1.06239086208448,1.93167564051365,6.98527974275274,2.42531999453015,0.531546497577216,0.146526684574625,1.6905125872772,2.45056055894707,0.851137197979324,-0.064668645331853,2.28512134555642,1.73140753241845,0.273578922598495,0.00984879103316656,0.251293844255416,-0.394487319844041,0.815447195158714,-0.00172251768350808
BGM-1629,-0.165587808413452,-1.09485524531045,-2.69552586051532,0.316064968151152,-0.334543059757507,-0.106116208513349,-3.40848780565841,0.313733437550843,-0.19285223100606,-0.282277190705437,0.871523822707259,-3.45147257429119,-0.177462719343281,-0.0231316336794491,0.476740401377458,-0.0793971910292987,0.179488773972992,-0.0129028702038802
BGM-1631,0.31946696298767,1.49014582308253,1.25485403039688,-1.26411186206926,0.263587879998278,0.268450174786328,6.07726322909727,-1.23868035428205,-0.779187426201471,-0.064668645331853,1.5828031499389,3.0355931347544,0.0978792037389131,0.00984879103316656,-0.210635695439035,0.0952674668506128,-0.377524803799839,-0.00172251768350808
